trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,G_23#duration,G_23#fixedCost,G_23#occurred,G_23#resourceCost,G_23@duration,G_23@fixedCost,G_23@occurred,G_23@resourceCost,H#duration,H#end_time,H#fixedCost,H#occurred,H#resourceCost,H#start_time,H@duration,H@fixedCost,H@occurred,H@resourceCost,I_event#duration,I_event#end_time,I_event#fixedCost,I_event#occurred,I_event#resourceCost,I_event#start_time,I_event@duration,I_event@fixedCost,I_event@occurred,I_event@resourceCost,J#duration,J#end_time,J#fixedCost,J#occurred,J#resourceCost,J#start_time,J@duration,J@fixedCost,J@occurred,J@resourceCost,K#duration,K#end_time,K#fixedCost,K#occurred,K#resourceCost,K#start_time,K@duration,K@fixedCost,K@occurred,K@resourceCost,L#duration,L#end_time,L#fixedCost,L#occurred,L#resourceCost,L#start_time,L@duration,L@fixedCost,L@occurred,L@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_A#duration_>_55.0_then_SKIP_B;,2_if_G_23@resourceCost_>_5.0_then_INSERT_L_(_#resourceCost_?N_(50.0_5.0)_);,3_if_C#duration_>_55.0_then_D-F-E;,4_if_F#duration_>_55.0_then_J+K;,_Label
2299,0.0,2023-07-04T15:23:10.000+00:00,0.0,1,0.0,2023-07-04T15:23:10.000+00:00,0.0,0.0,1.0,0.0,55.725,2023-07-11T12:30:29.219+00:00,345.0,1,1.55,2023-07-11T12:29:33.494+00:00,55.725,345.0,2.0,1.55,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,46.015,2023-07-24T10:35:47.662+00:00,21.0,1,1.28,2023-07-24T10:35:01.647+00:00,101.74000000000001,366.0,3.0,2.83,43.858,2023-08-08T14:17:31.451+00:00,324.0,1,1.22,2023-08-08T14:16:47.593+00:00,145.598,690.0,4.0,4.05,50.305,2023-08-08T14:18:21.756+00:00,43.0,1,1.4,2023-08-08T14:17:31.451+00:00,195.90300000000002,733.0,5.0,5.449999999999999,47.493,2023-08-08T14:19:09.249+00:00,234.0,1,1.32,2023-08-08T14:18:21.756+00:00,243.39600000000002,967.0,6.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.646,2023-08-15T14:40:26.335+00:00,123.0,1.0,1.3,2023-08-15T14:39:39.689+00:00,290.04200000000003,1090.0,7.0,8.07,46.664,2023-08-22T09:15:13.126+00:00,111.0,1,1.3,2023-08-22T09:14:26.462+00:00,336.706,1201.0,8.0,9.370000000000001,47.182,2023-08-28T11:12:39.032+00:00,111.0,1,1.31,2023-08-28T11:11:51.850+00:00,383.88800000000003,1312.0,9.0,10.680000000000001,51.068,2023-09-01T09:07:58.745+00:00,11.0,1,1.42,2023-09-01T09:07:07.677+00:00,434.956,1323.0,10.0,12.100000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-09-01T09:07:58.745+00:00,0.0,1,0.0,2023-09-01T09:07:58.745+00:00,434.956,1323.0,11.0,12.100000000000001,"_Start,A,C,D,E,F,H,I_event,J,K,_End",1,0,0,0,8.0
2064,0.0,2023-07-04T14:44:00.000+00:00,0.0,1,0.0,2023-07-04T14:44:00.000+00:00,0.0,0.0,1.0,0.0,54.164,2023-07-10T16:02:25.072+00:00,345.0,1,1.5,2023-07-10T16:01:30.908+00:00,54.164,345.0,2.0,1.5,58.453,2023-07-21T10:30:59.694+00:00,54.0,1,1.62,2023-07-21T10:30:01.241+00:00,112.617,399.0,3.0,3.12,51.488,2023-07-21T10:31:51.182+00:00,21.0,1,1.43,2023-07-21T10:30:59.694+00:00,164.10500000000002,420.0,4.0,4.55,39.98,2023-08-07T12:00:11.921+00:00,324.0,1,1.11,2023-08-07T11:59:31.941+00:00,204.085,744.0,5.0,5.66,54.75,2023-08-07T12:01:06.671+00:00,43.0,1,1.52,2023-08-07T12:00:11.921+00:00,258.83500000000004,787.0,6.0,7.18,35.544,2023-08-07T12:01:42.215+00:00,234.0,1,0.99,2023-08-07T12:01:06.671+00:00,294.379,1021.0,7.0,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.442,2023-08-15T10:48:47.402+00:00,123.0,1.0,1.35,2023-08-15T10:47:58.960+00:00,342.821,1144.0,8.0,9.52,36.546,2023-08-21T13:27:36.520+00:00,111.0,1,1.02,2023-08-21T13:26:59.974+00:00,379.367,1255.0,9.0,10.54,45.266,2023-08-25T15:30:18.198+00:00,111.0,1,1.26,2023-08-25T15:29:32.932+00:00,424.63300000000004,1366.0,10.0,11.799999999999999,55.282,2023-08-31T13:53:18.886+00:00,11.0,1,1.54,2023-08-31T13:52:23.604+00:00,479.915,1377.0,11.0,13.34,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-31T13:53:18.886+00:00,0.0,1,0.0,2023-08-31T13:53:18.886+00:00,479.915,1377.0,12.0,13.34,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
1825,0.0,2023-07-04T14:04:10.000+00:00,0.0,1,0.0,2023-07-04T14:04:10.000+00:00,0.0,0.0,1.0,0.0,41.88,2023-07-10T11:30:05.660+00:00,345.0,1,1.16,2023-07-10T11:29:23.780+00:00,41.88,345.0,2.0,1.16,58.857,2023-07-20T10:19:46.494+00:00,54.0,1,1.63,2023-07-20T10:18:47.637+00:00,100.737,399.0,3.0,2.79,55.227,2023-07-20T10:20:41.721+00:00,21.0,1,1.53,2023-07-20T10:19:46.494+00:00,155.964,420.0,4.0,4.32,53.576,2023-08-04T09:31:12.017+00:00,324.0,1,1.49,2023-08-04T09:30:18.441+00:00,209.54,744.0,5.0,5.8100000000000005,40.913,2023-08-04T09:35:18.731000+00:00,43.0,1,1.14,2023-08-04T09:34:37.818000+00:00,250.45299999999997,787.0,6.0,6.95,57.736,2023-08-04T09:33:44.242000+00:00,234.0,1,1.6,2023-08-04T09:32:46.506000+00:00,308.18899999999996,1021.0,7.0,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.615,2023-08-14T14:56:32.978000+00:00,123.0,1.0,1.43,2023-08-14T14:55:41.363000+00:00,359.804,1144.0,8.0,9.98,54.893,2023-08-21T09:37:41.621000+00:00,111.0,1,1.52,2023-08-21T09:36:46.728000+00:00,414.697,1255.0,9.0,11.5,56.884,2023-08-25T11:46:13.863000+00:00,111.0,1,1.58,2023-08-25T11:45:16.979000+00:00,471.581,1366.0,10.0,13.08,47.871,2023-08-31T10:38:27.302000+00:00,11.0,1,1.33,2023-08-31T10:37:39.431000+00:00,519.452,1377.0,11.0,14.41,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-31T10:38:27.302000+00:00,0.0,1,0.0,2023-08-31T10:38:27.302000+00:00,519.452,1377.0,12.0,14.41,"_Start,A,B,C,D,F,E,H,I_event,J,K,_End",0,0,1,1,3.0
2062,0.0,2023-07-04T14:43:40.000+00:00,0.0,1,0.0,2023-07-04T14:43:40.000+00:00,0.0,0.0,1.0,0.0,52.075,2023-07-10T16:00:38.959+00:00,345.0,1,1.45,2023-07-10T15:59:46.884+00:00,52.075,345.0,2.0,1.45,44.519,2023-07-21T10:27:25.625+00:00,54.0,1,1.24,2023-07-21T10:26:41.106+00:00,96.594,399.0,3.0,2.69,56.203,2023-07-21T10:28:21.828+00:00,21.0,1,1.56,2023-07-21T10:27:25.625+00:00,152.797,420.0,4.0,4.25,51.135,2023-08-07T11:55:28.054+00:00,324.0,1,1.42,2023-08-07T11:54:36.919+00:00,203.932,744.0,5.0,5.67,45.653,2023-08-07T11:59:33.006000+00:00,43.0,1,1.27,2023-08-07T11:58:47.353000+00:00,249.58499999999998,787.0,6.0,6.9399999999999995,51.376,2023-08-07T11:57:56.218000+00:00,234.0,1,1.43,2023-08-07T11:57:04.842000+00:00,300.96099999999996,1021.0,7.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.727,2023-08-15T10:50:37.429000+00:00,123.0,1.0,1.49,2023-08-15T10:49:43.702000+00:00,354.68799999999993,1144.0,8.0,9.86,58.06,2023-08-21T13:29:31.507000+00:00,111.0,1,1.61,2023-08-21T13:28:33.447000+00:00,412.74799999999993,1255.0,9.0,11.469999999999999,41.366,2023-08-25T15:32:00.824000+00:00,111.0,1,1.15,2023-08-25T15:31:19.458000+00:00,454.1139999999999,1366.0,10.0,12.62,47.848,2023-08-31T13:55:03.158000+00:00,11.0,1,1.33,2023-08-31T13:54:15.310000+00:00,501.96199999999993,1377.0,11.0,13.95,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-31T13:55:03.158000+00:00,0.0,1,0.0,2023-08-31T13:55:03.158000+00:00,501.96199999999993,1377.0,12.0,13.95,"_Start,A,B,C,D,F,E,H,I_event,J,K,_End",0,0,1,0,2.0
2060,0.0,2023-07-04T14:43:20.000+00:00,0.0,1,0.0,2023-07-04T14:43:20.000+00:00,0.0,0.0,1.0,0.0,50.596,2023-07-10T15:58:50.731+00:00,345.0,1,1.41,2023-07-10T15:58:00.135+00:00,50.596,345.0,2.0,1.41,55.81,2023-07-21T10:24:16.911+00:00,54.0,1,1.55,2023-07-21T10:23:21.101+00:00,106.406,399.0,3.0,2.96,48.973,2023-07-21T10:25:05.884+00:00,21.0,1,1.36,2023-07-21T10:24:16.911+00:00,155.37900000000002,420.0,4.0,4.32,51.993,2023-08-07T11:50:21.398+00:00,324.0,1,1.44,2023-08-07T11:49:29.405+00:00,207.372,744.0,5.0,5.76,48.331,2023-08-07T11:51:09.729+00:00,43.0,1,1.34,2023-08-07T11:50:21.398+00:00,255.70300000000003,787.0,6.0,7.1,52.401,2023-08-07T11:52:02.130+00:00,234.0,1,1.46,2023-08-07T11:51:09.729+00:00,308.10400000000004,1021.0,7.0,8.559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.533,2023-08-15T10:45:34.885+00:00,123.0,1.0,1.32,2023-08-15T10:44:47.352+00:00,355.63700000000006,1144.0,8.0,9.879999999999999,46.641,2023-08-21T13:24:27.970+00:00,111.0,1,1.3,2023-08-21T13:23:41.329+00:00,402.2780000000001,1255.0,9.0,11.18,43.14,2023-08-25T15:27:19.230+00:00,111.0,1,1.2,2023-08-25T15:26:36.090+00:00,445.41800000000006,1366.0,10.0,12.379999999999999,49.161,2023-08-31T13:50:05.965+00:00,11.0,1,1.37,2023-08-31T13:49:16.804+00:00,494.57900000000006,1377.0,11.0,13.75,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-31T13:50:05.965+00:00,0.0,1,0.0,2023-08-31T13:50:05.965+00:00,494.57900000000006,1377.0,12.0,13.75,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
2071,0.0,2023-07-04T14:45:10.000+00:00,0.0,1,0.0,2023-07-04T14:45:10.000+00:00,0.0,0.0,1.0,0.0,43.608,2023-07-10T16:11:06.941+00:00,345.0,1,1.21,2023-07-10T16:10:23.333+00:00,43.608,345.0,2.0,1.21,39.856,2023-07-21T10:47:06.255+00:00,54.0,1,1.11,2023-07-21T10:46:26.399+00:00,83.464,399.0,3.0,2.3200000000000003,48.151,2023-07-21T10:47:54.406+00:00,21.0,1,1.34,2023-07-21T10:47:06.255+00:00,131.615,420.0,4.0,3.66,52.48,2023-08-07T12:18:36.858+00:00,324.0,1,1.46,2023-08-07T12:17:44.378+00:00,184.095,744.0,5.0,5.12,55.675,2023-08-07T12:19:32.533+00:00,43.0,1,1.55,2023-08-07T12:18:36.858+00:00,239.76999999999998,787.0,6.0,6.67,46.682,2023-08-07T12:20:19.215+00:00,234.0,1,1.3,2023-08-07T12:19:32.533+00:00,286.452,1021.0,7.0,7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.469,2023-08-15T10:56:10.472+00:00,123.0,1.0,1.43,2023-08-15T10:55:19.003+00:00,337.921,1144.0,8.0,9.4,47.598,2023-08-21T13:34:45.515+00:00,111.0,1,1.32,2023-08-21T13:33:57.917+00:00,385.519,1255.0,9.0,10.72,41.809,2023-08-25T15:37:37.111+00:00,111.0,1,1.16,2023-08-25T15:36:55.302+00:00,427.328,1366.0,10.0,11.88,45.487,2023-08-31T13:59:31.943+00:00,11.0,1,1.26,2023-08-31T13:58:46.456+00:00,472.815,1377.0,11.0,13.14,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-31T13:59:31.943+00:00,0.0,1,0.0,2023-08-31T13:59:31.943+00:00,472.815,1377.0,12.0,13.14,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
1710,0.0,2023-07-04T13:45:00.000+00:00,0.0,1,0.0,2023-07-04T13:45:00.000+00:00,0.0,0.0,1.0,0.0,49.674,2023-07-10T09:20:18.563+00:00,345.0,1,1.38,2023-07-10T09:19:28.889+00:00,49.674,345.0,2.0,1.38,57.72,2023-07-19T14:26:01.609+00:00,54.0,1,1.6,2023-07-19T14:25:03.889+00:00,107.394,399.0,3.0,2.98,57.019,2023-07-19T14:26:58.628+00:00,21.0,1,1.58,2023-07-19T14:26:01.609+00:00,164.413,420.0,4.0,4.5600000000000005,47.174,2023-08-03T12:28:02.733+00:00,324.0,1,1.31,2023-08-03T12:27:15.559+00:00,211.58700000000002,744.0,5.0,5.870000000000001,54.542,2023-08-03T12:32:19.836000+00:00,43.0,1,1.52,2023-08-03T12:31:25.294000+00:00,266.129,787.0,6.0,7.390000000000001,53.671,2023-08-03T12:30:38.120000+00:00,234.0,1,1.49,2023-08-03T12:29:44.449000+00:00,319.8,1021.0,7.0,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.449,2023-08-14T13:05:31.289000+00:00,123.0,1.0,1.21,2023-08-14T13:04:47.840000+00:00,363.249,1144.0,8.0,10.09,53.182,2023-08-18T15:46:25.597000+00:00,111.0,1,1.48,2023-08-18T15:45:32.415000+00:00,416.43100000000004,1255.0,9.0,11.57,50.05,2023-08-25T09:56:12.764000+00:00,111.0,1,1.39,2023-08-25T09:55:22.714000+00:00,466.48100000000005,1366.0,10.0,12.96,46.874,2023-08-30T17:02:35.542000+00:00,11.0,1,1.3,2023-08-30T17:01:48.668000+00:00,513.355,1377.0,11.0,14.260000000000002,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-30T17:02:35.542000+00:00,0.0,1,0.0,2023-08-30T17:02:35.542000+00:00,513.355,1377.0,12.0,14.260000000000002,"_Start,A,B,C,D,F,E,H,I_event,J,K,_End",0,0,1,0,2.0
1701,0.0,2023-07-04T13:43:30.000+00:00,0.0,1,0.0,2023-07-04T13:43:30.000+00:00,0.0,0.0,1.0,0.0,67.0,2023-07-10T09:08:26.047+00:00,345.0,1,1.86,2023-07-10T09:07:19.047+00:00,67.0,345.0,2.0,1.86,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,54.186,2023-07-19T14:08:31.030+00:00,21.0,1,1.51,2023-07-19T14:07:36.844+00:00,121.186,366.0,3.0,3.37,47.174,2023-08-03T12:03:02.230+00:00,324.0,1,1.31,2023-08-03T12:02:15.056+00:00,168.36,690.0,4.0,4.68,52.657,2023-08-03T12:03:54.887+00:00,43.0,1,1.46,2023-08-03T12:03:02.230+00:00,221.017,733.0,5.0,6.14,47.897,2023-08-03T12:04:42.784+00:00,234.0,1,1.33,2023-08-03T12:03:54.887+00:00,268.914,967.0,6.0,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.255,2023-08-14T12:53:17.180+00:00,123.0,1.0,1.28,2023-08-14T12:52:30.925+00:00,315.169,1090.0,7.0,8.75,49.969,2023-08-18T15:33:35.691+00:00,111.0,1,1.39,2023-08-18T15:32:45.722+00:00,365.138,1201.0,8.0,10.14,52.738,2023-08-25T09:44:46.396+00:00,111.0,1,1.46,2023-08-25T09:43:53.658+00:00,417.876,1312.0,9.0,11.600000000000001,52.762,2023-08-30T16:52:16.620+00:00,11.0,1,1.47,2023-08-30T16:51:23.858+00:00,470.638,1323.0,10.0,13.070000000000002,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-30T16:52:16.620+00:00,0.0,1,0.0,2023-08-30T16:52:16.620+00:00,470.638,1323.0,11.0,13.070000000000002,"_Start,A,C,D,E,F,H,I_event,J,K,_End",1,0,0,0,8.0
1714,0.0,2023-07-04T13:45:40.000+00:00,0.0,1,0.0,2023-07-04T13:45:40.000+00:00,0.0,0.0,1.0,0.0,55.355,2023-07-10T09:23:40.663+00:00,345.0,1,1.54,2023-07-10T09:22:45.308+00:00,55.355,345.0,2.0,1.54,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,48.479,2023-07-19T14:33:41.085+00:00,21.0,1,1.35,2023-07-19T14:32:52.606+00:00,103.834,366.0,3.0,2.89,47.272,2023-08-03T12:38:20.557+00:00,324.0,1,1.31,2023-08-03T12:37:33.285+00:00,151.106,690.0,4.0,4.2,48.474,2023-08-03T12:39:09.031+00:00,43.0,1,1.35,2023-08-03T12:38:20.557+00:00,199.57999999999998,733.0,5.0,5.550000000000001,44.41,2023-08-03T12:39:53.441+00:00,234.0,1,1.23,2023-08-03T12:39:09.031+00:00,243.98999999999998,967.0,6.0,6.780000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.893,2023-08-14T13:05:30.924+00:00,123.0,1.0,1.16,2023-08-14T13:04:49.031+00:00,285.883,1090.0,7.0,7.940000000000001,49.745,2023-08-18T15:46:26.696+00:00,111.0,1,1.38,2023-08-18T15:45:36.951+00:00,335.628,1201.0,8.0,9.32,54.144,2023-08-25T09:56:15.391+00:00,111.0,1,1.5,2023-08-25T09:55:21.247+00:00,389.772,1312.0,9.0,10.82,53.746,2023-08-31T09:02:44.935+00:00,11.0,1,1.49,2023-08-31T09:01:51.189+00:00,443.518,1323.0,10.0,12.31,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-31T09:02:44.935+00:00,0.0,1,0.0,2023-08-31T09:02:44.935+00:00,443.518,1323.0,11.0,12.31,"_Start,A,C,D,E,F,H,I_event,J,K,_End",1,0,0,0,8.0
1703,0.0,2023-07-04T13:43:50.000+00:00,0.0,1,0.0,2023-07-04T13:43:50.000+00:00,0.0,0.0,1.0,0.0,43.275,2023-07-10T09:12:29.032+00:00,345.0,1,1.2,2023-07-10T09:11:45.757+00:00,43.275,345.0,2.0,1.2,46.16,2023-07-19T14:11:45.601+00:00,54.0,1,1.28,2023-07-19T14:10:59.441+00:00,89.435,399.0,3.0,2.48,47.809,2023-07-19T14:12:33.410+00:00,21.0,1,1.33,2023-07-19T14:11:45.601+00:00,137.244,420.0,4.0,3.81,59.085,2023-08-03T12:09:23.884+00:00,324.0,1,1.64,2023-08-03T12:08:24.799+00:00,196.329,744.0,5.0,5.45,56.44,2023-08-03T12:10:20.324+00:00,43.0,1,1.57,2023-08-03T12:09:23.884+00:00,252.769,787.0,6.0,7.0200000000000005,49.033,2023-08-03T12:11:09.357+00:00,234.0,1,1.36,2023-08-03T12:10:20.324+00:00,301.802,1021.0,7.0,8.38,54.663,234.0,1.0,1.52,356.46500000000003,1255.0,8.0,9.9,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.166,2023-08-18T15:36:10.956000+00:00,111.0,1,1.5,2023-08-18T15:35:16.790000+00:00,410.63100000000003,1366.0,10.0,56.48521390773216,42.368,2023-08-25T09:46:16.958000+00:00,111.0,1,1.18,2023-08-25T09:45:34.590000+00:00,452.999,1477.0,11.0,57.66521390773216,40.075,2023-08-30T16:53:44.714000+00:00,11.0,1,1.11,2023-08-30T16:53:04.639000+00:00,493.074,1488.0,12.0,58.77521390773216,0.0,2023-08-14T12:55:47.062000+00:00,0.0,1.0,45.08521390773216,2023-08-14T12:55:47.062+00:00,356.46500000000003,1255.0,9.0,54.98521390773216,0.0,2023-08-30T16:53:44.714000+00:00,0.0,1,0.0,2023-08-30T16:53:44.714000+00:00,493.074,1488.0,13.0,58.77521390773216,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
1712,0.0,2023-07-04T13:45:20.000+00:00,0.0,1,0.0,2023-07-04T13:45:20.000+00:00,0.0,0.0,1.0,0.0,45.473,2023-07-10T09:21:51.679+00:00,345.0,1,1.26,2023-07-10T09:21:06.206+00:00,45.473,345.0,2.0,1.26,55.487,2023-07-19T14:29:32.049+00:00,54.0,1,1.54,2023-07-19T14:28:36.562+00:00,100.96000000000001,399.0,3.0,2.8,48.32,2023-07-19T14:30:20.369+00:00,21.0,1,1.34,2023-07-19T14:29:32.049+00:00,149.28,420.0,4.0,4.14,51.277,2023-08-03T12:33:23.610+00:00,324.0,1,1.42,2023-08-03T12:32:32.333+00:00,200.55700000000002,744.0,5.0,5.56,56.002,2023-08-03T12:34:19.612+00:00,43.0,1,1.56,2023-08-03T12:33:23.610+00:00,256.559,787.0,6.0,7.119999999999999,50.684,2023-08-03T12:35:10.296+00:00,234.0,1,1.41,2023-08-03T12:34:19.612+00:00,307.24300000000005,1021.0,7.0,8.53,52.519,234.0,1.0,1.46,359.76200000000006,1255.0,8.0,9.989999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50.138,2023-08-18T15:44:47.644000+00:00,111.0,1,1.39,2023-08-18T15:43:57.506000+00:00,409.90000000000003,1366.0,10.0,63.762061252922805,55.924,2023-08-25T09:54:34.493000+00:00,111.0,1,1.55,2023-08-25T09:53:38.569000+00:00,465.824,1477.0,11.0,65.3120612529228,53.195,2023-08-31T09:01:02.720000+00:00,11.0,1,1.48,2023-08-31T09:00:09.525000+00:00,519.019,1488.0,12.0,66.7920612529228,0.0,2023-08-14T13:03:54.964000+00:00,0.0,1.0,52.38206125292281,2023-08-14T13:03:54.964+00:00,359.76200000000006,1255.0,9.0,62.372061252922805,0.0,2023-08-31T09:01:02.720000+00:00,0.0,1,0.0,2023-08-31T09:01:02.720000+00:00,519.019,1488.0,13.0,66.7920612529228,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
1718,0.0,2023-07-04T13:46:20.000+00:00,0.0,1,0.0,2023-07-04T13:46:20.000+00:00,0.0,0.0,1.0,0.0,45.902,2023-07-10T09:28:44.953+00:00,345.0,1,1.28,2023-07-10T09:27:59.051+00:00,45.902,345.0,2.0,1.28,47.865,2023-07-19T14:41:33.629+00:00,54.0,1,1.33,2023-07-19T14:40:45.764+00:00,93.767,399.0,3.0,2.6100000000000003,53.174,2023-07-19T14:42:26.803+00:00,21.0,1,1.48,2023-07-19T14:41:33.629+00:00,146.941,420.0,4.0,4.09,53.621,2023-08-03T12:49:03.606+00:00,324.0,1,1.49,2023-08-03T12:48:09.985+00:00,200.562,744.0,5.0,5.58,48.372,2023-08-03T12:49:51.978+00:00,43.0,1,1.34,2023-08-03T12:49:03.606+00:00,248.93400000000003,787.0,6.0,6.92,49.663,2023-08-03T12:50:41.641+00:00,234.0,1,1.38,2023-08-03T12:49:51.978+00:00,298.59700000000004,1021.0,7.0,8.3,45.541,234.0,1.0,1.27,344.13800000000003,1255.0,8.0,9.57,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.38,2023-08-18T15:50:13.997000+00:00,111.0,1,1.23,2023-08-18T15:49:29.617000+00:00,388.51800000000003,1366.0,10.0,60.396987953252086,50.304,2023-08-25T10:00:22.002000+00:00,111.0,1,1.4,2023-08-25T09:59:31.698000+00:00,438.822,1477.0,11.0,61.796987953252085,57.436,2023-08-31T09:06:12.985000+00:00,11.0,1,1.6,2023-08-31T09:05:15.549000+00:00,496.258,1488.0,12.0,63.396987953252086,0.0,2023-08-14T13:09:50.902000+00:00,0.0,1.0,49.59698795325209,2023-08-14T13:09:50.902+00:00,344.13800000000003,1255.0,9.0,59.16698795325209,0.0,2023-08-31T09:06:12.985000+00:00,0.0,1,0.0,2023-08-31T09:06:12.985000+00:00,496.258,1488.0,13.0,63.396987953252086,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
1830,0.0,2023-07-04T14:05:00.000+00:00,0.0,1,0.0,2023-07-04T14:05:00.000+00:00,0.0,0.0,1.0,0.0,50.413,2023-07-10T11:36:02.094+00:00,345.0,1,1.4,2023-07-10T11:35:11.681+00:00,50.413,345.0,2.0,1.4,47.977,2023-07-20T10:30:53.928+00:00,54.0,1,1.33,2023-07-20T10:30:05.951+00:00,98.38999999999999,399.0,3.0,2.73,45.247,2023-07-20T10:31:39.175+00:00,21.0,1,1.26,2023-07-20T10:30:53.928+00:00,143.637,420.0,4.0,3.99,58.147,2023-08-04T09:44:35.089+00:00,324.0,1,1.62,2023-08-04T09:43:36.942+00:00,201.784,744.0,5.0,5.61,50.364,2023-08-04T09:45:25.453+00:00,43.0,1,1.4,2023-08-04T09:44:35.089+00:00,252.148,787.0,6.0,7.01,51.392,2023-08-04T09:46:16.845+00:00,234.0,1,1.43,2023-08-04T09:45:25.453+00:00,303.54,1021.0,7.0,8.44,60.189,234.0,1.0,1.67,363.72900000000004,1255.0,8.0,10.11,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50.054,2023-08-21T09:39:17.131000+00:00,111.0,1,1.39,2023-08-21T09:38:27.077000+00:00,413.783,1366.0,10.0,57.94151801503318,43.501,2023-08-25T11:47:54.172000+00:00,111.0,1,1.21,2023-08-25T11:47:10.671000+00:00,457.284,1477.0,11.0,59.15151801503318,53.446,2023-08-31T10:40:29.886000+00:00,11.0,1,1.48,2023-08-31T10:39:36.440000+00:00,510.73,1488.0,12.0,60.63151801503318,0.0,2023-08-14T14:58:16.042000+00:00,0.0,1.0,46.44151801503318,2023-08-14T14:58:16.042+00:00,363.72900000000004,1255.0,9.0,56.55151801503318,0.0,2023-08-31T10:40:29.886000+00:00,0.0,1,0.0,2023-08-31T10:40:29.886000+00:00,510.73,1488.0,13.0,60.63151801503318,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
