ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
0,1,0,0,1,0,0,0,0,0,0,0,0,42000.0,815,315.268332,16.596044,40086.0,427.65,120,42000.0,1857,11,3,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,315.271697,11.704947,8304.0,180.0,127,18000.0,2131,11,0,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,43000.0,854,315.275265,18.67128,4408.0,437.84,120,43000.0,2181,11,0,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,22500.0,899,315.277053,33.604233,19000.0,195.21,120,19000.0,2164,11,4,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,12000.0,899,315.279129,30.602133,12000.0,127.75,120,12000.0,1842,12,0,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1136,315.281563,16.685456,15000.0,278.38,60,15000.0,1877,11,1,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,315.304793,21.672406,29000.0,498.57,65,29000.0,1761,12,4,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,1013,315.305777,40.562208,15000.0,154.11,120,15000.0,1825,11,2,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,315.317619,31.56376,8304.0,350.0,126,35000.0,2137,11,5,15,0
0,1,0,0,0,0,0,0,0,1,0,0,0,8250.0,899,315.325654,25.665239,8200.0,99.73,108,8200.0,2164,11,4,10,0
0,1,0,0,0,0,0,0,0,0,0,0,1,17000.0,1000,315.329753,13.774792,17000.0,174.66,120,17000.0,1882,11,2,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,315.330536,6.894869,5000.0,98.8,59,5000.0,2138,11,5,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,315.332118,33.549246,8304.0,200.0,57,10000.0,2133,11,0,12,0
0,1,0,0,0,0,0,0,1,0,0,0,0,30000.0,721,315.334261,16.836132,25252.0,471.01,72,30000.0,1853,11,3,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,14750.0,899,315.369372,40.511837,8304.0,300.0,71,18500.0,2163,11,4,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,868,315.372884,20.80133,16000.0,249.58,73,16000.0,1806,11,2,19,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,315.375465,18.826089,15000.0,175.92,102,15000.0,1799,11,2,14,1
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,899,315.37664,33.504533,25000.0,254.56,120,25000.0,2163,11,4,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12500.0,947,315.394639,10.527374,12500.0,236.35,60,12500.0,2187,11,0,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,24000.0,788,315.415743,18.925007,5.0,246.58,120,24000.0,2155,11,0,18,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,1034,315.417687,13.733874,1000.0,225.0,78,15000.0,2144,11,0,16,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,315.424437,33.456707,5000.0,152.82,36,5000.0,2164,11,4,10,0
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,899,315.438736,33.442532,3000.0,67.56,120,6000.0,2153,11,0,17,0
0,1,0,0,0,0,0,0,1,0,0,0,0,15000.0,899,315.454084,12.573772,15000.0,249.04,68,15000.0,2173,11,1,19,0
0,1,0,0,1,0,0,0,0,0,0,0,0,23400.0,854,315.500661,23.664334,22600.0,232.2,120,22600.0,1809,11,1,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,899,315.87489,33.00657,8304.0,400.0,126,40000.0,1882,12,3,7,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,886,315.937852,9.287819,8304.0,250.0,126,25000.0,2163,11,4,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,13500.0,1015,315.951625,15.995406,13500.0,300.15,50,13500.0,2177,11,2,17,0
0,1,0,0,0,0,1,0,0,0,0,0,0,35000.0,923,315.967676,17.018557,12410.0,356.38,120,35000.0,1834,11,3,10,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,914,315.977027,20.398734,7785.0,220.87,78,15000.0,1832,11,2,8,1
0,1,0,0,0,0,0,0,1,0,0,0,0,50000.0,899,315.980871,0.008479,40000.0,738.85,60,40000.0,2112,11,5,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,315.985814,23.970106,5000.0,125.07,45,5000.0,2196,11,0,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1082,315.998079,5.329149,10000.0,230.66,48,10000.0,2175,11,3,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,956,316.005395,3.905747,10000.0,189.08,60,10000.0,2166,11,1,18,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,316.007122,11.787791,1900.0,117.05,72,7000.0,1885,11,2,12,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,316.014373,6.090402,1616.0,148.19,50,6500.0,2169,11,4,8,0
0,1,0,0,0,0,0,0,0,0,1,0,0,15000.0,1030,316.022505,11.007249,15000.0,113.33,180,15000.0,1877,11,1,12,1
0,1,0,0,0,0,0,0,0,1,0,0,0,37000.0,899,316.023306,30.858067,25000.0,254.56,120,25000.0,1834,12,1,7,0
0,1,0,0,0,0,1,0,0,0,0,0,0,8000.0,782,316.023429,10.011201,4607.0,155.83,60,8000.0,1934,11,1,8,0
0,1,0,0,0,0,1,0,0,0,0,0,0,8500.0,764,316.025643,13.167776,8500.0,125.46,84,8500.0,1832,11,3,16,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,788,316.026115,10.957327,8048.0,363.52,48,16000.0,2169,11,3,10,1
0,1,0,0,0,0,0,0,1,0,0,0,0,25000.0,1028,316.031918,13.113468,10344.0,254.56,120,25000.0,2155,11,0,18,0
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,859,316.035006,39.847682,8304.0,517.2,60,28000.0,1832,11,3,15,1
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,316.047064,30.834139,50000.0,509.11,120,50000.0,1826,12,6,6,0
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,899,316.055004,20.25687,50.0,328.31,65,19000.0,2189,11,3,19,0
0,1,0,0,0,0,1,0,0,0,0,0,0,14000.0,992,316.081265,39.797599,15000.0,154.11,120,15000.0,1766,12,4,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,899,316.082562,16.090679,40000.0,407.29,120,40000.0,2138,11,0,14,0
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,901,316.08434,17.149057,35000.0,400.78,104,35000.0,1821,11,1,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,316.095908,34.785354,8304.0,250.0,69,15000.0,2174,11,2,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,13500.0,709,316.108007,10.806501,7912.0,278.38,60,15000.0,2163,11,4,11,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,899,316.111871,6.094442,41.0,253.37,60,13400.0,2136,11,0,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,1031,316.122834,10.800442,7500.0,146.09,60,7500.0,2163,11,4,10,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,692,316.13199,10.990482,1768.8,266.77,24,6000.0,2157,11,0,19,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1025,316.132171,9.756548,5179.0,254.56,120,25000.0,2165,11,4,11,1
0,1,0,0,0,0,1,0,0,0,0,0,0,18000.0,1025,316.137149,11.920273,18000.0,184.94,120,18000.0,2155,11,1,11,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,1012,316.138659,71.715365,5000.0,56.3,120,5000.0,856,1,1,10,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,316.139647,32.741787,5000.0,152.82,36,5000.0,2144,11,0,17,0
1,0,1,0,0,0,0,0,0,0,0,0,0,12000.0,899,316.175097,9.709595,7000.0,120.0,134,12000.0,2174,11,3,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,316.20411,50.677175,15300.0,157.2,120,15300.0,2122,11,0,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12500.0,899,316.209142,32.672312,12500.0,255.24,55,12500.0,2163,11,4,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,8500.0,800,316.210264,4.733695,9000.0,175.31,60,9000.0,2156,11,0,18,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1111,316.21304,9.657012,10000.0,230.66,48,10000.0,2164,11,4,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,316.230083,32.651223,8304.0,375.0,77,25000.0,2162,11,4,11,0
1,0,0,0,0,0,1,0,0,0,0,0,0,10000.0,868,316.230234,15.904762,1500.0,300.0,37,10000.0,2182,11,0,9,1
0,1,1,0,0,0,0,0,0,0,0,0,0,11000.0,899,316.236573,32.64472,11000.0,395.65,59,21000.0,2159,11,0,18,0
0,1,0,1,0,0,0,0,0,0,0,0,0,20000.0,899,316.252229,32.629113,20000.0,454.39,48,20000.0,2148,11,0,17,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,755,316.271815,11.802969,5549.0,236.83,72,15000.0,1854,11,3,8,1
0,1,0,0,0,0,0,0,0,1,0,0,0,45000.0,868,316.278819,17.008577,37300.0,1103.26,36,37300.0,2163,11,0,19,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,316.286763,53.594542,8304.0,100.0,102,8000.0,2163,11,4,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,316.292247,10.747341,8807.0,423.99,66,25000.0,2182,11,0,10,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,1004,316.293389,17.728623,25000.0,254.56,120,25000.0,2164,11,4,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,316.296098,39.589045,16000.0,164.39,120,16000.0,1826,12,2,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,33000.0,899,316.304016,12.614299,1500.0,646.5,60,35000.0,2171,11,1,9,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,316.323404,36.859329,8304.0,250.0,126,25000.0,1802,11,0,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,75000.0,899,316.356843,12.740145,75000.0,763.67,120,75000.0,2193,11,0,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,316.371321,18.771563,30000.0,305.47,120,30000.0,2165,11,1,8,0
0,1,0,0,0,0,0,0,0,1,0,0,0,75000.0,954,316.372486,39.51856,75000.0,763.67,120,75000.0,1779,12,0,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,316.373026,12.854932,8304.0,255.0,126,25500.0,2169,11,1,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,981,316.384506,19.885161,6000.0,198.54,33,6000.0,1766,12,3,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,23000.0,899,316.439263,33.441961,8288.0,320.99,83,23000.0,2163,11,5,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,316.467641,11.641125,9480.0,302.05,42,11600.0,2136,11,0,14,0
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,974,316.468867,10.574113,40000.0,498.63,94,40000.0,2151,11,1,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,899,316.512677,33.368587,30000.0,599.52,55,30000.0,2171,11,1,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,11000.0,899,316.547971,33.333299,15000.0,278.38,60,15000.0,2140,11,5,9,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,316.947312,19.149547,3600.0,129.96,48,5500.0,2150,11,1,15,0
0,1,0,0,0,1,0,0,0,0,0,0,0,9000.0,899,316.969917,32.911382,9000.0,101.34,120,9000.0,2172,11,1,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,18500.0,899,316.971086,37.211974,10000.0,106.46,120,10000.0,1904,12,1,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,70000.0,874,316.987681,23.040142,70000.0,712.76,120,70000.0,1805,11,2,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,316.990371,32.890958,5000.0,152.82,36,5000.0,2167,11,1,18,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,317.117444,16.925876,21844.0,254.56,120,25000.0,2156,11,1,12,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,317.119737,39.761902,8304.0,247.52,80,0.0,2189,11,3,18,0
0,1,0,0,0,0,0,0,1,0,0,0,0,47500.0,899,317.135312,16.040463,8304.0,475.0,126,47500.0,1824,11,1,9,1
0,1,0,0,0,0,0,0,0,0,1,0,0,20000.0,899,317.166608,74.863927,20000.0,205.49,120,20000.0,1844,11,1,5,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,945,317.194077,10.803883,7000.0,252.85,30,7000.0,2174,11,2,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,317.201275,32.68029,8304.0,140.0,58,7000.0,2164,11,1,9,0
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,947,317.209229,8.672301,25000.0,491.5,56,25000.0,2195,11,0,13,1
0,1,0,0,0,0,0,0,0,1,0,0,0,35000.0,824,317.211312,15.925897,35000.0,379.76,111,35000.0,2154,11,1,13,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,753,317.244834,38.649587,11000.0,249.05,49,11000.0,1822,12,2,8,1
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,974,317.260604,11.712824,30000.0,305.47,120,30000.0,1878,11,1,13,1
0,1,0,0,1,0,0,0,0,0,0,0,0,40000.0,899,317.301839,10.696183,8000.0,400.0,126,40000.0,2138,11,0,15,0
0,1,0,0,1,0,0,0,0,0,0,0,0,7500.0,899,317.304968,32.576555,8304.0,75.0,138,7500.0,2161,11,1,10,0
0,1,0,0,0,0,1,0,0,0,0,0,0,17000.0,810,317.310435,10.706486,4939.0,386.23,48,17000.0,2148,11,5,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,317.363943,34.517297,8304.0,154.11,120,15000.0,2174,11,3,12,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,317.364571,8.029119,8304.0,250.0,22,5000.0,2177,11,2,8,0
0,1,0,0,0,0,0,0,0,1,0,0,0,12500.0,915,317.369587,18.83103,15000.0,175.92,102,15000.0,1813,11,4,10,1
0,1,1,0,0,0,0,0,0,0,0,0,0,55000.0,876,317.372819,18.559028,55000.0,1099.13,55,55000.0,1805,11,2,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899,317.389535,8.718737,4836.0,149.52,63,8000.0,1933,11,1,8,0
0,1,0,0,0,0,0,0,1,0,0,0,0,42500.0,899,317.410152,32.831885,500.0,432.75,120,42500.0,2200,11,0,14,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,317.41826,25.456592,25000.0,254.56,120,25000.0,1819,12,3,9,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,317.421843,32.459612,10000.0,106.46,120,10000.0,2157,11,1,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,317.489139,16.421623,15000.0,154.11,120,15000.0,1885,11,2,12,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,317.49471,33.386797,20000.0,301.21,76,20000.0,2164,11,2,15,0
0,1,0,0,1,0,0,0,0,0,0,0,0,50000.0,899,317.498793,17.490711,8304.0,360.0,126,36000.0,2174,11,3,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5400.0,899,317.521518,33.359954,3400.0,161.68,60,8300.0,2164,11,2,14,0
0,1,0,0,0,0,1,0,0,0,0,0,0,16500.0,899,317.550539,32.330845,16500.0,251.38,75,16500.0,2161,11,1,17,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,823,317.556016,16.610424,10000.0,300.07,36,10000.0,2156,11,1,12,0
0,1,0,0,1,0,0,0,0,0,0,0,0,12000.0,899,317.837988,31.043341,322.0,251.24,50,11300.0,2122,11,0,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,45000.0,938,317.843747,15.385839,21118.0,458.2,120,45000.0,2155,11,1,11,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,317.854083,32.027286,25000.0,461.78,60,25000.0,2150,11,1,15,0
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,899,317.893259,9.956476,10000.0,207.55,54,10000.0,1874,11,1,14,1
0,1,0,0,0,0,0,0,0,1,0,0,0,6500.0,896,317.928643,9.166348,4562.0,250.86,35,8000.0,1886,11,2,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1008,317.931426,14.037078,5000.0,308.24,17,5000.0,1886,11,2,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,18000.0,708,317.939918,38.05775,3248.0,184.94,120,18000.0,1925,12,2,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1023,317.95353,9.068873,15000.0,278.38,60,15000.0,2155,11,1,15,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1036,317.968492,11.194712,2006.0,170.43,106,15000.0,1819,11,4,8,0
1,0,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,317.970847,10.993863,8304.0,400.0,72,25000.0,2186,11,0,9,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1031,317.971002,7.91846,5000.0,97.4,60,5000.0,2165,11,4,15,1
1,0,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,317.972967,10.062538,8304.0,300.0,78,20000.0,2162,11,5,13,0
0,1,0,0,0,0,0,0,0,0,0,1,0,26000.0,899,317.97423,30.90698,8304.0,350.0,88,26000.0,2164,11,4,9,0
0,1,0,0,0,0,0,0,1,0,0,0,0,19000.0,899,317.974429,30.906795,8304.0,247.48,90,19000.0,2163,11,4,9,0
1,0,0,0,0,0,0,0,1,0,0,0,0,41000.0,899,317.977311,10.070642,6000.0,425.0,121,41000.0,2168,11,5,14,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,883,317.98391,14.005975,8304.0,326.73,51,15200.0,1881,11,2,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,317.987485,16.16093,5000.0,50.0,138,5000.0,1801,11,0,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,47000.0,594,317.988045,15.050841,651.0,737.92,72,47000.0,1854,11,3,8,0
0,1,1,0,0,0,0,0,0,0,0,0,0,23500.0,919,317.989987,10.25007,10347.0,436.12,60,23500.0,1832,11,3,15,1
1,0,1,0,0,0,0,0,0,0,0,0,0,33000.0,899,317.990198,14.958118,13500.0,330.0,126,33000.0,2162,11,5,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,904,317.995622,37.892464,13480.0,293.35,101,25000.0,1781,12,0,7,1
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,734,317.999309,7.920278,60.0,205.49,120,20000.0,2165,11,4,10,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1080,317.999785,7.863191,3496.0,152.82,36,5000.0,2166,11,4,12,1
1,0,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,318.004359,3.007968,10000.0,200.0,127,20000.0,2169,11,1,18,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,901,318.00736,16.021623,25000.0,254.56,120,25000.0,1882,11,2,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,318.008521,1.050336,10000.0,106.46,120,10000.0,2157,11,1,11,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,901,318.009036,16.018991,25000.0,254.56,120,25000.0,1882,11,2,13,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8500.0,899,318.011197,7.401352,8500.0,175.64,56,8500.0,2175,11,1,19,0
0,1,0,0,1,0,0,0,0,0,0,0,0,20455.0,944,318.014555,17.130983,8304.0,312.0,76,20500.0,2163,11,2,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,318.017742,30.863791,8304.0,56.3,120,5000.0,2164,11,4,10,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,899,318.020672,16.946377,10497.0,276.06,60,14600.0,1808,11,0,10,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,974,318.030872,7.833219,9944.0,852.43,22,18000.0,2178,11,2,7,1
1,0,0,0,0,0,0,0,0,0,0,1,0,75000.0,899,318.030906,0.197622,8304.0,750.0,126,75000.0,2141,11,0,15,0
0,1,0,0,1,0,0,0,0,0,0,0,0,12000.0,899,318.038306,30.843166,4000.0,106.46,120,10000.0,2137,11,0,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,1008,318.046964,7.830755,6500.0,150.83,49,6500.0,2169,11,2,11,1
0,1,0,0,1,0,0,0,0,0,0,0,0,40000.0,899,318.047402,14.036477,15000.0,350.0,126,35000.0,1879,11,1,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,28000.0,899,318.047512,31.834025,1400.0,285.1,120,28000.0,2153,11,1,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,50000.0,996,318.05338,14.091231,50000.0,509.11,120,50000.0,1815,11,4,10,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,318.056817,35.894838,8304.0,100.0,134,10000.0,1875,12,4,13,1
0,1,0,0,0,1,0,0,0,0,0,0,0,35000.0,809,318.056826,20.942935,2817.0,356.38,120,35000.0,1887,11,2,12,1
1,0,1,0,0,0,0,0,0,0,0,0,0,8000.0,899,318.057644,8.021118,8304.0,200.0,45,8000.0,2149,11,5,11,0
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,983,318.058553,20.850973,15000.0,400.0,89,30000.0,1844,11,3,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,16100.0,881,318.061311,31.10906,25000.0,254.56,120,25000.0,1878,12,3,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,943,318.0624,9.087552,2584.0,73.11,85,5000.0,2161,11,1,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,979,318.064293,9.927504,13065.0,323.12,112,30000.0,2157,11,0,19,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,318.067212,31.814294,7300.0,278.38,60,15000.0,2161,11,1,16,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,854,318.072123,37.813341,25000.0,254.56,120,25000.0,1796,11,2,15,1
1,0,0,0,0,1,0,0,0,0,0,0,0,25000.0,899,318.072311,7.881154,8304.0,250.0,126,25000.0,2174,11,3,12,0
1,0,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,318.074153,44.089786,8304.0,220.0,112,20000.0,1586,12,3,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1030,318.079206,7.784408,10000.0,226.41,49,10000.0,2166,11,4,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,13000.0,899,318.079371,31.80205,15000.0,178.84,100,15000.0,2155,11,1,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,318.081926,37.799505,9000.0,154.11,120,15000.0,2195,11,0,13,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,909,318.093441,28.791442,10000.0,439.07,24,10000.0,1808,11,2,10,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,318.103323,31.778126,15000.0,154.11,120,15000.0,2141,11,5,10,0
0,1,0,0,0,0,0,0,0,1,0,0,0,24680.0,899,318.109131,3.859544,4926.0,285.08,104,24700.0,2175,11,3,13,1
0,1,0,0,0,0,1,0,0,0,0,0,0,24000.0,984,318.109969,4.047919,24000.0,250.0,120,24000.0,2151,11,1,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,318.111308,16.941423,567.0,152.82,36,5000.0,2170,11,2,12,0
0,1,0,0,0,0,0,0,1,0,0,0,0,18000.0,899,318.114169,16.941287,8304.0,300.0,75,19300.0,2151,11,1,15,0
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,733,318.128712,9.928543,10000.0,106.46,120,10000.0,1879,11,1,13,1
0,1,0,0,0,0,0,0,0,0,1,0,0,25000.0,834,318.130858,16.008182,8673.79,254.56,120,25000.0,1824,11,0,9,1
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,837,318.131024,10.805071,4531.0,120.93,102,10000.0,1884,11,2,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,50000.0,899,318.135462,46.842611,6000.0,509.11,120,50000.0,1804,11,2,12,1
0,1,0,0,1,0,0,0,0,0,0,0,0,60000.0,899,318.135889,31.74546,8304.0,600.0,109,53500.0,2151,11,1,14,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,318.143542,31.737821,8304.0,75.0,81,5000.0,2162,11,5,13,0
0,1,0,0,0,0,1,0,0,0,0,0,0,9000.0,865,318.151514,31.851793,10000.0,200.95,56,10000.0,1803,12,0,9,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5500.0,899,318.153715,42.959232,8304.0,68.0,138,6800.0,1901,11,1,10,1
1,0,0,0,1,0,0,0,0,0,0,0,0,18000.0,899,318.154061,9.862017,8304.0,200.0,111,18000.0,1886,11,2,9,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,318.174043,32.707399,8304.0,60.0,108,5000.0,2167,11,2,15,0
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,883,318.180898,29.979328,8304.0,300.0,126,30000.0,2160,11,1,16,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,318.191111,32.690182,15000.0,274.29,61,15000.0,2164,11,2,13,0
0,1,1,0,0,0,0,0,0,0,0,0,0,60000.0,899,318.198096,10.715292,60000.0,610.93,120,60000.0,2148,11,5,11,0
0,1,0,0,1,0,0,0,0,0,0,0,0,18500.0,867,318.205556,8.047489,6022.0,365.31,56,18500.0,1868,11,1,15,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,817,318.219633,16.106966,412.0,254.56,120,25000.0,1805,11,2,12,0
1,0,0,0,0,0,1,0,0,0,0,0,0,46500.0,899,318.223596,14.770401,2000.0,675.0,81,47000.0,1832,11,0,7,1
0,1,0,0,0,0,0,0,0,1,0,0,0,25000.0,820,318.227097,15.020458,15000.0,278.38,60,15000.0,1811,11,4,12,1
0,1,0,0,0,0,1,0,0,0,0,0,0,36500.0,866,318.22721,9.943084,8304.0,365.0,126,36500.0,2183,11,1,6,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,318.228153,10.857774,8304.0,260.0,120,25000.0,1863,11,3,8,1
0,1,0,0,0,0,1,0,0,0,0,0,0,21000.0,798,318.229833,8.029025,4510.0,215.76,120,21000.0,2169,11,4,13,0
1,0,0,0,0,0,0,0,0,1,0,0,0,25000.0,899,318.234527,22.683084,6000.0,500.0,56,25000.0,1816,11,4,10,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,318.235677,32.645579,23000.0,254.56,120,25000.0,2169,11,2,11,0
