trace_id,_Start#duration,_Start#end_time,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@occurred,_Start@resourceCost,A_Cancelled#duration,A_Cancelled#end_time,A_Cancelled#occurred,A_Cancelled#resourceCost,A_Cancelled#start_time,A_Cancelled@duration,A_Cancelled@occurred,A_Cancelled@resourceCost,A_Create_Application#duration,A_Create_Application#end_time,A_Create_Application#occurred,A_Create_Application#resourceCost,A_Create_Application#start_time,A_Create_Application@duration,A_Create_Application@occurred,A_Create_Application@resourceCost,A_Denied#duration,A_Denied#occurred,A_Denied#resourceCost,A_Denied@duration,A_Denied@occurred,A_Denied@resourceCost,A_Pending#duration,A_Pending#occurred,A_Pending#resourceCost,A_Pending@duration,A_Pending@occurred,A_Pending@resourceCost,W_Call_incomplete_files#duration,W_Call_incomplete_files#end_time,W_Call_incomplete_files#occurred,W_Call_incomplete_files#resourceCost,W_Call_incomplete_files#start_time,W_Call_incomplete_files@duration,W_Call_incomplete_files@occurred,W_Call_incomplete_files@resourceCost,W_Complete_application#duration,W_Complete_application#end_time,W_Complete_application#occurred,W_Complete_application#resourceCost,W_Complete_application#start_time,W_Complete_application@duration,W_Complete_application@occurred,W_Complete_application@resourceCost,W_Validate_application#duration,W_Validate_application#end_time,W_Validate_application#occurred,W_Validate_application#resourceCost,W_Validate_application#start_time,W_Validate_application@duration,W_Validate_application@occurred,W_Validate_application@resourceCost,_End#duration,_End#end_time,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@occurred,_End@resourceCost,_Path,1_if_W_Validate_application#duration_<_3600.0_then_INSERT_W_Call_incomplete_files_(_#duration_3600.0_);,_Label
340,0.0,2024-05-29T12:00:00.000+00:00,1,0.0,2024-05-29T12:00:00.000+00:00,0.0,1.0,0.0,61200.0,2024-05-30T08:07:57.997+00:00,1.0,20.0,2024-05-29T15:07:57.997+00:00,72477.997,5.0,82.66,3600.0,2024-05-29T13:00:00.000+00:00,1,20.0,2024-05-29T12:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-29T14:00:00.000+00:00,1,20.0,2024-05-29T13:00:00.000+00:00,7200.0,3.0,40.0,4077.997,2024-05-29T15:07:57.997+00:00,1,22.66,2024-05-29T14:00:00.000+00:00,11277.997,4.0,62.66,0.0,2024-05-30T08:07:57.997+00:00,1,0.0,2024-05-30T08:07:57.997+00:00,72477.997,6.0,82.66,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
438,0.0,2024-06-14T14:00:00.000+00:00,1,0.0,2024-06-14T14:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-06-17T10:19:44.968+00:00,1.0,20.0,2024-06-17T09:19:44.968+00:00,15584.968,5.0,86.58,3600.0,2024-06-14T15:00:00.000+00:00,1,20.0,2024-06-14T14:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-06-14T16:00:00.000+00:00,1,20.0,2024-06-14T15:00:00.000+00:00,7200.0,3.0,40.0,4784.968,2024-06-17T09:19:44.968+00:00,1,26.58,2024-06-17T08:00:00.000+00:00,11984.968,4.0,66.58,0.0,2024-06-17T10:19:44.968+00:00,1,0.0,2024-06-17T10:19:44.968+00:00,15584.968,6.0,86.58,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
613,0.0,2024-07-16T13:00:00.000+00:00,1,0.0,2024-07-16T13:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-07-17T09:17:11.446+00:00,1.0,20.0,2024-07-17T08:17:11.446+00:00,73031.446,5.0,85.73,3600.0,2024-07-16T14:00:00.000+00:00,1,20.0,2024-07-16T13:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-16T15:00:00.000+00:00,1,20.0,2024-07-16T14:00:00.000+00:00,7200.0,3.0,40.0,62231.446,2024-07-17T08:17:11.446+00:00,1,25.73,2024-07-16T15:00:00.000+00:00,69431.446,4.0,65.73,0.0,2024-07-17T09:17:11.446+00:00,1,0.0,2024-07-17T09:17:11.446+00:00,73031.446,6.0,85.73,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
106,0.0,2024-04-18T10:00:00.000+00:00,1,0.0,2024-04-18T10:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-18T11:00:00.000+00:00,1,20.0,2024-04-18T10:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,16873.413,6.0,73.74000000000001,3600.0,2024-04-18T13:41:13.413000+00:00,1.0,0.0,2024-04-18T12:41:13.413+00:00,13273.413,5.0,53.74,3600.0,2024-04-18T12:00:00.000+00:00,1,20.0,2024-04-18T11:00:00.000+00:00,7200.0,3.0,40.0,2473.413,2024-04-18T12:41:13.413+00:00,1,13.74,2024-04-18T12:00:00.000+00:00,9673.413,4.0,53.74,0.0,2024-04-18T14:41:13.413000+00:00,1,0.0,2024-04-18T14:41:13.413000+00:00,16873.413,7.0,73.74000000000001,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Pending,_End",1,1.0
187,0.0,2024-05-02T11:00:00.000+00:00,1,0.0,2024-05-02T11:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-02T12:00:00.000+00:00,1,20.0,2024-05-02T11:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,17377.569,6.0,76.53999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-05-02T14:49:37.569000+00:00,1.0,0.0,2024-05-02T13:49:37.569+00:00,13777.569,5.0,56.54,3600.0,2024-05-02T13:00:00.000+00:00,1,20.0,2024-05-02T12:00:00.000+00:00,7200.0,3.0,40.0,2977.569,2024-05-02T13:49:37.569+00:00,1,16.54,2024-05-02T13:00:00.000+00:00,10177.569,4.0,56.54,0.0,2024-05-02T15:49:37.569000+00:00,1,0.0,2024-05-02T15:49:37.569000+00:00,17377.569,7.0,76.53999999999999,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Denied,_End",1,1.0
616,0.0,2024-07-16T16:00:00.000+00:00,1,0.0,2024-07-16T16:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-17T09:00:00.000+00:00,1,20.0,2024-07-17T08:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,15082.317,5.0,83.78999999999999,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-17T10:00:00.000+00:00,1,20.0,2024-07-17T09:00:00.000+00:00,7200.0,3.0,40.0,4282.317,2024-07-17T11:11:22.317+00:00,1,23.79,2024-07-17T10:00:00.000+00:00,11482.317,4.0,63.79,0.0,2024-07-17T12:11:22.317+00:00,1,0.0,2024-07-17T12:11:22.317+00:00,15082.317,6.0,83.78999999999999,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Pending,_End",0,0.0
672,0.0,2024-07-25T16:00:00.000+00:00,1,0.0,2024-07-25T16:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-26T09:00:00.000+00:00,1,20.0,2024-07-26T08:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,17978.237,6.0,79.88,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-07-26T11:59:38.237000+00:00,1.0,0.0,2024-07-26T10:59:38.237+00:00,14378.237000000001,5.0,59.879999999999995,3600.0,2024-07-26T10:00:00.000+00:00,1,20.0,2024-07-26T09:00:00.000+00:00,7200.0,3.0,40.0,3578.237,2024-07-26T10:59:38.237+00:00,1,19.88,2024-07-26T10:00:00.000+00:00,10778.237000000001,4.0,59.879999999999995,0.0,2024-07-26T12:59:38.237000+00:00,1,0.0,2024-07-26T12:59:38.237000+00:00,17978.237,7.0,79.88,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Denied,_End",1,1.0
165,0.0,2024-04-29T13:00:00.000+00:00,1,0.0,2024-04-29T13:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-29T14:00:00.000+00:00,1,20.0,2024-04-29T13:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,72002.927,5.0,80.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-29T15:00:00.000+00:00,1,20.0,2024-04-29T14:00:00.000+00:00,7200.0,3.0,40.0,61202.927,2024-04-30T08:00:02.927+00:00,1,20.02,2024-04-29T15:00:00.000+00:00,68402.927,4.0,60.019999999999996,0.0,2024-04-30T09:00:02.927+00:00,1,0.0,2024-04-30T09:00:02.927+00:00,72002.927,6.0,80.02,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
793,0.0,2024-08-16T09:00:00.000+00:00,1,0.0,2024-08-16T09:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-16T10:00:00.000+00:00,1,20.0,2024-08-16T09:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,15203.479,5.0,84.46000000000001,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-16T11:00:00.000+00:00,1,20.0,2024-08-16T10:00:00.000+00:00,7200.0,3.0,40.0,4403.479,2024-08-16T12:13:23.479+00:00,1,24.46,2024-08-16T11:00:00.000+00:00,11603.479,4.0,64.46000000000001,0.0,2024-08-16T13:13:23.479+00:00,1,0.0,2024-08-16T13:13:23.479+00:00,15203.479,6.0,84.46000000000001,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Pending,_End",0,0.0
559,0.0,2024-07-05T15:00:00.000+00:00,1,0.0,2024-07-05T15:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-05T16:00:00.000+00:00,1,20.0,2024-07-05T15:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,17338.572,6.0,76.33,3600.0,2024-07-08T10:48:58.572000+00:00,1.0,0.0,2024-07-08T09:48:58.572+00:00,13738.572,5.0,56.33,3600.0,2024-07-08T09:00:00.000+00:00,1,20.0,2024-07-08T08:00:00.000+00:00,7200.0,3.0,40.0,2938.572,2024-07-08T09:48:58.572+00:00,1,16.33,2024-07-08T09:00:00.000+00:00,10138.572,4.0,56.33,0.0,2024-07-08T11:48:58.572000+00:00,1,0.0,2024-07-08T11:48:58.572000+00:00,17338.572,7.0,76.33,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Pending,_End",1,1.0
98,0.0,2024-04-17T10:00:00.000+00:00,1,0.0,2024-04-17T10:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-17T11:00:00.000+00:00,1,20.0,2024-04-17T10:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,14981.422999999999,5.0,83.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-17T12:00:00.000+00:00,1,20.0,2024-04-17T11:00:00.000+00:00,7200.0,3.0,40.0,4181.423,2024-04-17T13:09:41.423+00:00,1,23.23,2024-04-17T12:00:00.000+00:00,11381.422999999999,4.0,63.230000000000004,0.0,2024-04-17T14:09:41.423+00:00,1,0.0,2024-04-17T14:09:41.423+00:00,14981.422999999999,6.0,83.23,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
95,0.0,2024-04-16T15:00:00.000+00:00,1,0.0,2024-04-16T15:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-16T16:00:00.000+00:00,1,20.0,2024-04-16T15:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,17833.111,6.0,79.07,3600.0,2024-04-17T10:57:13.111000+00:00,1.0,0.0,2024-04-17T09:57:13.111+00:00,14233.111,5.0,59.07,3600.0,2024-04-17T09:00:00.000+00:00,1,20.0,2024-04-17T08:00:00.000+00:00,7200.0,3.0,40.0,3433.111,2024-04-17T09:57:13.111+00:00,1,19.07,2024-04-17T09:00:00.000+00:00,10633.111,4.0,59.07,0.0,2024-04-17T11:57:13.111000+00:00,1,0.0,2024-04-17T11:57:13.111000+00:00,17833.111,7.0,79.07,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Pending,_End",1,1.0
31,0.0,2024-04-04T15:00:00.000+00:00,1,0.0,2024-04-04T15:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-04-05T11:57:29.673000+00:00,1.0,20.0,2024-04-05T10:57:29.673000+00:00,17849.673,6.0,79.16,3600.0,2024-04-04T16:00:00.000+00:00,1,20.0,2024-04-04T15:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-04-05T10:57:29.673000+00:00,1.0,0.0,2024-04-05T09:57:29.673+00:00,14249.672999999999,5.0,59.16,3600.0,2024-04-05T09:00:00.000+00:00,1,20.0,2024-04-05T08:00:00.000+00:00,7200.0,3.0,40.0,3449.673,2024-04-05T09:57:29.673+00:00,1,19.16,2024-04-05T09:00:00.000+00:00,10649.672999999999,4.0,59.16,0.0,2024-04-05T11:57:29.673000+00:00,1,0.0,2024-04-05T11:57:29.673000+00:00,17849.673,7.0,79.16,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Cancelled,_End",1,1.0
11,0.0,2024-04-02T11:00:00.000+00:00,1,0.0,2024-04-02T11:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-02T12:00:00.000+00:00,1,20.0,2024-04-02T11:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,14880.951000000001,5.0,82.67,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-02T13:00:00.000+00:00,1,20.0,2024-04-02T12:00:00.000+00:00,7200.0,3.0,40.0,4080.951,2024-04-02T14:08:00.951+00:00,1,22.67,2024-04-02T13:00:00.000+00:00,11280.951000000001,4.0,62.67,0.0,2024-04-02T15:08:00.951+00:00,1,0.0,2024-04-02T15:08:00.951+00:00,14880.951000000001,6.0,82.67,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Pending,_End",0,0.0
103,0.0,2024-04-17T15:00:00.000+00:00,1,0.0,2024-04-17T15:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-17T16:00:00.000+00:00,1,20.0,2024-04-17T15:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,17957.347999999998,6.0,79.76,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-04-18T10:59:17.348000+00:00,1.0,0.0,2024-04-18T09:59:17.348+00:00,14357.348,5.0,59.760000000000005,3600.0,2024-04-18T09:00:00.000+00:00,1,20.0,2024-04-18T08:00:00.000+00:00,7200.0,3.0,40.0,3557.348,2024-04-18T09:59:17.348+00:00,1,19.76,2024-04-18T09:00:00.000+00:00,10757.348,4.0,59.760000000000005,0.0,2024-04-18T11:59:17.348000+00:00,1,0.0,2024-04-18T11:59:17.348000+00:00,17957.347999999998,7.0,79.76,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Denied,_End",1,1.0
675,0.0,2024-07-26T11:00:00.000+00:00,1,0.0,2024-07-26T11:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-26T12:00:00.000+00:00,1,20.0,2024-07-26T11:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,15019.032,5.0,83.44,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-26T13:00:00.000+00:00,1,20.0,2024-07-26T12:00:00.000+00:00,7200.0,3.0,40.0,4219.032,2024-07-26T14:10:19.032+00:00,1,23.44,2024-07-26T13:00:00.000+00:00,11419.032,4.0,63.44,0.0,2024-07-26T15:10:19.032+00:00,1,0.0,2024-07-26T15:10:19.032+00:00,15019.032,6.0,83.44,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Pending,_End",0,0.0
283,0.0,2024-05-20T11:00:00.000+00:00,1,0.0,2024-05-20T11:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-20T12:00:00.000+00:00,1,20.0,2024-05-20T11:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,14909.805,5.0,82.83,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-20T13:00:00.000+00:00,1,20.0,2024-05-20T12:00:00.000+00:00,7200.0,3.0,40.0,4109.805,2024-05-20T14:08:29.805+00:00,1,22.83,2024-05-20T13:00:00.000+00:00,11309.805,4.0,62.83,0.0,2024-05-20T15:08:29.805+00:00,1,0.0,2024-05-20T15:08:29.805+00:00,14909.805,6.0,82.83,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Pending,_End",0,0.0
697,0.0,2024-07-31T09:00:00.000+00:00,1,0.0,2024-07-31T09:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-31T10:00:00.000+00:00,1,20.0,2024-07-31T09:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,15480.981,5.0,86.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-31T11:00:00.000+00:00,1,20.0,2024-07-31T10:00:00.000+00:00,7200.0,3.0,40.0,4680.981,2024-07-31T12:18:00.981+00:00,1,26.01,2024-07-31T11:00:00.000+00:00,11880.981,4.0,66.01,0.0,2024-07-31T13:18:00.981+00:00,1,0.0,2024-07-31T13:18:00.981+00:00,15480.981,6.0,86.01,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
779,0.0,2024-08-14T11:00:00.000+00:00,1,0.0,2024-08-14T11:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-08-14T15:47:26.086000+00:00,1.0,20.0,2024-08-14T14:47:26.086000+00:00,17246.086,6.0,75.81,3600.0,2024-08-14T12:00:00.000+00:00,1,20.0,2024-08-14T11:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-08-14T14:47:26.086000+00:00,1.0,0.0,2024-08-14T13:47:26.086+00:00,13646.086,5.0,55.81,3600.0,2024-08-14T13:00:00.000+00:00,1,20.0,2024-08-14T12:00:00.000+00:00,7200.0,3.0,40.0,2846.086,2024-08-14T13:47:26.086+00:00,1,15.81,2024-08-14T13:00:00.000+00:00,10046.086,4.0,55.81,0.0,2024-08-14T15:47:26.086000+00:00,1,0.0,2024-08-14T15:47:26.086000+00:00,17246.086,7.0,75.81,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Cancelled,_End",1,1.0
238,0.0,2024-05-10T14:00:00.000+00:00,1,0.0,2024-05-10T14:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-10T15:00:00.000+00:00,1,20.0,2024-05-10T14:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,15534.86,5.0,86.3,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-10T16:00:00.000+00:00,1,20.0,2024-05-10T15:00:00.000+00:00,7200.0,3.0,40.0,4734.86,2024-05-13T09:18:54.860+00:00,1,26.3,2024-05-13T08:00:00.000+00:00,11934.86,4.0,66.3,0.0,2024-05-13T10:18:54.860+00:00,1,0.0,2024-05-13T10:18:54.860+00:00,15534.86,6.0,86.3,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Pending,_End",0,0.0
84,0.0,2024-04-15T12:00:00.000+00:00,1,0.0,2024-04-15T12:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-15T13:00:00.000+00:00,1,20.0,2024-04-15T12:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,17722.075,6.0,78.46000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-04-15T15:55:22.075000+00:00,1.0,0.0,2024-04-15T14:55:22.075+00:00,14122.075,5.0,58.46,3600.0,2024-04-15T14:00:00.000+00:00,1,20.0,2024-04-15T13:00:00.000+00:00,7200.0,3.0,40.0,3322.075,2024-04-15T14:55:22.075+00:00,1,18.46,2024-04-15T14:00:00.000+00:00,10522.075,4.0,58.46,0.0,2024-04-15T16:55:22.075000+00:00,1,0.0,2024-04-15T16:55:22.075000+00:00,17722.075,7.0,78.46000000000001,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Denied,_End",1,1.0
540,0.0,2024-07-03T12:00:00.000+00:00,1,0.0,2024-07-03T12:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-03T13:00:00.000+00:00,1,20.0,2024-07-03T12:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,17415.683,6.0,76.75,3600.0,2024-07-03T15:50:15.683000+00:00,1.0,0.0,2024-07-03T14:50:15.683+00:00,13815.683,5.0,56.75,3600.0,2024-07-03T14:00:00.000+00:00,1,20.0,2024-07-03T13:00:00.000+00:00,7200.0,3.0,40.0,3015.683,2024-07-03T14:50:15.683+00:00,1,16.75,2024-07-03T14:00:00.000+00:00,10215.683,4.0,56.75,0.0,2024-07-03T16:50:15.683000+00:00,1,0.0,2024-07-03T16:50:15.683000+00:00,17415.683,7.0,76.75,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Pending,_End",1,1.0
850,0.0,2024-08-27T10:00:00.000+00:00,1,0.0,2024-08-27T10:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-27T11:00:00.000+00:00,1,20.0,2024-08-27T10:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,17974.33,6.0,79.86,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-08-27T13:59:34.330000+00:00,1.0,0.0,2024-08-27T12:59:34.330+00:00,14374.33,5.0,59.86,3600.0,2024-08-27T12:00:00.000+00:00,1,20.0,2024-08-27T11:00:00.000+00:00,7200.0,3.0,40.0,3574.33,2024-08-27T12:59:34.330+00:00,1,19.86,2024-08-27T12:00:00.000+00:00,10774.33,4.0,59.86,0.0,2024-08-27T14:59:34.330000+00:00,1,0.0,2024-08-27T14:59:34.330000+00:00,17974.33,7.0,79.86,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Denied,_End",1,1.0
582,0.0,2024-07-10T14:00:00.000+00:00,1,0.0,2024-07-10T14:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-07-10T15:00:00.000+00:00,1,20.0,2024-07-10T14:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,17360.011,6.0,76.44,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-07-11T09:49:20.011000+00:00,1.0,0.0,2024-07-11T08:49:20.011+00:00,13760.011,5.0,56.44,3600.0,2024-07-10T16:00:00.000+00:00,1,20.0,2024-07-10T15:00:00.000+00:00,7200.0,3.0,40.0,2960.011,2024-07-11T08:49:20.011+00:00,1,16.44,2024-07-11T08:00:00.000+00:00,10160.011,4.0,56.44,0.0,2024-07-11T10:49:20.011000+00:00,1,0.0,2024-07-11T10:49:20.011000+00:00,17360.011,7.0,76.44,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Denied,_End",1,1.0
737,0.0,2024-08-07T09:00:00.000+00:00,1,0.0,2024-08-07T09:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-07T10:00:00.000+00:00,1,20.0,2024-08-07T09:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,15541.229,5.0,86.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-07T11:00:00.000+00:00,1,20.0,2024-08-07T10:00:00.000+00:00,7200.0,3.0,40.0,4741.229,2024-08-07T12:19:01.229+00:00,1,26.34,2024-08-07T11:00:00.000+00:00,11941.229,4.0,66.34,0.0,2024-08-07T13:19:01.229+00:00,1,0.0,2024-08-07T13:19:01.229+00:00,15541.229,6.0,86.34,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
469,0.0,2024-06-20T13:00:00.000+00:00,1,0.0,2024-06-20T13:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-06-20T14:00:00.000+00:00,1,20.0,2024-06-20T13:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,73166.94099999999,5.0,86.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-06-20T15:00:00.000+00:00,1,20.0,2024-06-20T14:00:00.000+00:00,7200.0,3.0,40.0,62366.941,2024-06-21T08:19:26.941+00:00,1,26.48,2024-06-20T15:00:00.000+00:00,69566.94099999999,4.0,66.48,0.0,2024-06-21T09:19:26.941+00:00,1,0.0,2024-06-21T09:19:26.941+00:00,73166.94099999999,6.0,86.48,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
